Type,Value,Stat,site,gs,CHANGE,includeCHANGE
gsl,0.19931571687366884,P value,sevi,1998,15,ns
gsl,0.19931571687366884,P value,sevi,1999,-65,ns
gsl,0.19931571687366884,P value,sevi,2000,-13,ns
gsl,0.19931571687366884,P value,sevi,2001,18,ns
gsl,0.19931571687366884,P value,sevi,2002,-44,ns
gsl,0.19931571687366884,P value,sevi,2004,14,ns
gsl,0.19931571687366884,P value,sevi,2005,42,ns
gsl,0.19931571687366884,P value,sevi,2006,-42,ns
gsl,0.19931571687366884,P value,sevi,2007,20,ns
gsl,0.19931571687366884,P value,sevi,2008,-61,ns
gsl,0.19931571687366884,P value,sevi,2009,-142,ns
gsl,0.19931571687366884,P value,sevi,2014,130,ns
gsl,0.19931571687366884,P value,sevi,2015,133,ns
gsl,0.19931571687366884,P value,sevi,2018,93,ns
gsl,0.5444372384810723,P value,sereng,2008,3,ns
gsl,0.5444372384810723,P value,sereng,2009,-54,ns
gsl,0.5444372384810723,P value,sereng,2011,-49,ns
gsl,0.5444372384810723,P value,sereng,2013,67,ns
gsl,0.5444372384810723,P value,sereng,2014,-61,ns
gsl,0.5444372384810723,P value,sereng,2015,39,ns
gsl,0.5444372384810723,P value,sereng,2016,60,ns
gsl,0.5444372384810723,P value,sereng,2017,-81,ns
gsl,0.5444372384810723,P value,sereng,2018,32,ns
gsl,0.5444372384810723,P value,sereng,2019,4,ns
gsl,0.06447646728278247,P value,sedg,1985,69,ns
gsl,0.06447646728278247,P value,sedg,1986,37,ns
gsl,0.06447646728278247,P value,sedg,1987,-24,ns
gsl,0.06447646728278247,P value,sedg,1988,38,ns
gsl,0.06447646728278247,P value,sedg,1989,-25,ns
gsl,0.06447646728278247,P value,sedg,1990,-37,ns
gsl,0.06447646728278247,P value,sedg,1992,11,ns
gsl,0.06447646728278247,P value,sedg,1993,-13,ns
gsl,0.06447646728278247,P value,sedg,1994,5,ns
gsl,0.06447646728278247,P value,sedg,1995,15,ns
gsl,0.06447646728278247,P value,sedg,1996,-3,ns
gsl,0.06447646728278247,P value,sedg,1997,51,ns
gsl,0.06447646728278247,P value,sedg,1998,61,ns
gsl,0.06447646728278247,P value,sedg,1999,-18,ns
gsl,0.06447646728278247,P value,sedg,2000,-25,ns
gsl,0.06447646728278247,P value,sedg,2001,6,ns
gsl,0.06447646728278247,P value,sedg,2002,-3,ns
gsl,0.06447646728278247,P value,sedg,2003,19,ns
gsl,0.06447646728278247,P value,sedg,2004,-45,ns
gsl,0.06447646728278247,P value,sedg,2005,43,ns
gsl,0.06447646728278247,P value,sedg,2006,23,ns
gsl,0.06447646728278247,P value,sedg,2007,-61,ns
gsl,0.06447646728278247,P value,sedg,2008,-16,ns
gsl,0.06447646728278247,P value,sedg,2009,-19,ns
gsl,0.06447646728278247,P value,sedg,2010,-12,ns
gsl,0.06447646728278247,P value,sedg,2011,-6,ns
gsl,0.06447646728278247,P value,sedg,2012,-19,ns
gsl,0.06447646728278247,P value,sedg,2013,8,ns
gsl,0.06447646728278247,P value,sedg,2015,-7,ns
gsl,0.06447646728278247,P value,sedg,2016,-30,ns
gsl,0.06447646728278247,P value,sedg,2017,15,ns
gsl,0.06447646728278247,P value,sedg,2018,-46,ns
gsl,0.06447646728278247,P value,sedg,2019,3,ns
gsl,0.20767752734914258,P value,saline,1984,-27,ns
gsl,0.20767752734914258,P value,saline,1985,10,ns
gsl,0.20767752734914258,P value,saline,1986,15,ns
gsl,0.20767752734914258,P value,saline,1987,13,ns
gsl,0.20767752734914258,P value,saline,1988,-13,ns
gsl,0.20767752734914258,P value,saline,1989,-20,ns
gsl,0.20767752734914258,P value,saline,1990,-14,ns
gsl,0.20767752734914258,P value,saline,1991,-76,ns
gsl,0.20767752734914258,P value,saline,1992,15,ns
gsl,0.20767752734914258,P value,saline,1993,9,ns
gsl,0.20767752734914258,P value,saline,1994,-4,ns
gsl,0.20767752734914258,P value,saline,1995,-12,ns
gsl,0.20767752734914258,P value,saline,1996,-8,ns
gsl,0.20767752734914258,P value,saline,1997,-17,ns
gsl,0.20767752734914258,P value,saline,1998,7,ns
gsl,0.20767752734914258,P value,saline,1999,12,ns
gsl,0.20767752734914258,P value,saline,2000,-38,ns
gsl,0.20767752734914258,P value,saline,2001,11,ns
gsl,0.20767752734914258,P value,saline,2002,-7,ns
gsl,0.20767752734914258,P value,saline,2003,16,ns
gsl,0.20767752734914258,P value,saline,2004,9,ns
gsl,0.20767752734914258,P value,saline,2005,11,ns
gsl,0.20767752734914258,P value,saline,2006,-37,ns
gsl,0.20767752734914258,P value,saline,2007,36,ns
gsl,0.20767752734914258,P value,saline,2008,15,ns
gsl,0.20767752734914258,P value,saline,2009,2,ns
gsl,0.20767752734914258,P value,saline,2010,5,ns
gsl,0.20767752734914258,P value,saline,2011,-32,ns
gsl,0.20767752734914258,P value,saline,2012,-64,ns
gsl,0.20767752734914258,P value,saline,2013,26,ns
gsl,0.20767752734914258,P value,saline,2014,-1,ns
gsl,0.20767752734914258,P value,saline,2015,16,ns
gsl,0.20767752734914258,P value,saline,2016,35,ns
gsl,0.20767752734914258,P value,saline,2017,18,ns
gsl,0.20767752734914258,P value,saline,2018,5,ns
gsl,0.005934516285423185,P value,sage,1986,20,sig
gsl,0.005934516285423185,P value,sage,1987,-22,sig
gsl,0.005934516285423185,P value,sage,1988,-20,sig
gsl,0.005934516285423185,P value,sage,1989,17,sig
gsl,0.005934516285423185,P value,sage,1993,-17,sig
gsl,0.005934516285423185,P value,sage,1994,-45,sig
gsl,0.005934516285423185,P value,sage,1995,-21,sig
gsl,0.005934516285423185,P value,sage,1996,-19,sig
gsl,0.005934516285423185,P value,sage,1997,-7,sig
gsl,0.005934516285423185,P value,sage,1998,-20,sig
gsl,0.005934516285423185,P value,sage,1999,2,sig
gsl,0.005934516285423185,P value,sage,2000,7,sig
gsl,0.005934516285423185,P value,sage,2001,-64,sig
gsl,0.005934516285423185,P value,sage,2002,-17,sig
gsl,0.005934516285423185,P value,sage,2003,-23,sig
gsl,0.005934516285423185,P value,sage,2004,-13,sig
gsl,0.005934516285423185,P value,sage,2005,26,sig
gsl,0.005934516285423185,P value,sage,2006,-14,sig
gsl,0.005934516285423185,P value,sage,2007,-44,sig
gsl,0.005934516285423185,P value,sage,2008,22,sig
gsl,0.005934516285423185,P value,sage,2009,-2,sig
gsl,0.005934516285423185,P value,sage,2010,-33,sig
gsl,0.005934516285423185,P value,sage,2011,-18,sig
gsl,0.005934516285423185,P value,sage,2012,59,sig
gsl,0.005934516285423185,P value,sage,2013,34,sig
gsl,0.005934516285423185,P value,sage,2014,53,sig
gsl,0.005934516285423185,P value,sage,2015,59,sig
gsl,0.005934516285423185,P value,sage,2016,36,sig
gsl,0.005934516285423185,P value,sage,2017,43,sig
gsl,0.005934516285423185,P value,sage,2018,20,sig
gsl,0.5363912465950587,P value,potrok,2000,49,ns
gsl,0.5363912465950587,P value,potrok,2001,-99,ns
gsl,0.5363912465950587,P value,potrok,2003,66,ns
gsl,0.5363912465950587,P value,potrok,2004,21,ns
gsl,0.5363912465950587,P value,potrok,2005,12,ns
gsl,0.5363912465950587,P value,potrok,2006,-62,ns
gsl,0.5363912465950587,P value,potrok,2007,-25,ns
gsl,0.5363912465950587,P value,potrok,2008,-53,ns
gsl,0.5363912465950587,P value,potrok,2009,-8,ns
gsl,0.5363912465950587,P value,potrok,2010,-43,ns
gsl,0.5363912465950587,P value,potrok,2011,-13,ns
gsl,0.5363912465950587,P value,potrok,2012,41,ns
gsl,0.5363912465950587,P value,potrok,2013,15,ns
gsl,0.5363912465950587,P value,potrok,2014,25,ns
gsl,0.5363912465950587,P value,potrok,2015,32,ns
gsl,0.5363912465950587,P value,potrok,2016,8,ns
gsl,0.97588048765844,P value,pinj,1992,-34,ns
gsl,0.97588048765844,P value,pinj,1994,28,ns
gsl,0.97588048765844,P value,pinj,2003,22,ns
gsl,0.97588048765844,P value,pinj,2004,-50,ns
gsl,0.97588048765844,P value,pinj,2005,98,ns
gsl,0.97588048765844,P value,pinj,2007,-136,ns
gsl,0.97588048765844,P value,pinj,2008,-89,ns
gsl,0.97588048765844,P value,pinj,2009,-55,ns
gsl,0.97588048765844,P value,pinj,2010,-2,ns
gsl,0.97588048765844,P value,pinj,2012,-9,ns
gsl,0.97588048765844,P value,pinj,2013,124,ns
gsl,0.97588048765844,P value,pinj,2014,-47,ns
gsl,0.97588048765844,P value,pinj,2015,45,ns
gsl,0.97588048765844,P value,pinj,2016,-29,ns
gsl,0.97588048765844,P value,pinj,2017,48,ns
gsl,0.97588048765844,P value,pinj,2019,-80,ns
gsl,0.9526177983472739,P value,ping,1988,5,ns
gsl,0.9526177983472739,P value,ping,1989,3,ns
gsl,0.9526177983472739,P value,ping,1990,-29,ns
gsl,0.9526177983472739,P value,ping,1991,13,ns
gsl,0.9526177983472739,P value,ping,1992,48,ns
gsl,0.9526177983472739,P value,ping,1993,21,ns
gsl,0.9526177983472739,P value,ping,1994,-16,ns
gsl,0.9526177983472739,P value,ping,1995,-15,ns
gsl,0.9526177983472739,P value,ping,1996,-45,ns
gsl,0.9526177983472739,P value,ping,1997,54,ns
gsl,0.9526177983472739,P value,ping,1998,7,ns
gsl,0.9526177983472739,P value,ping,1999,32,ns
gsl,0.9526177983472739,P value,ping,2000,-62,ns
gsl,0.9526177983472739,P value,ping,2001,-7,ns
gsl,0.9526177983472739,P value,ping,2002,15,ns
gsl,0.9526177983472739,P value,ping,2003,34,ns
gsl,0.9526177983472739,P value,ping,2004,-29,ns
gsl,0.9526177983472739,P value,ping,2005,45,ns
gsl,0.9526177983472739,P value,ping,2006,-94,ns
gsl,0.9526177983472739,P value,ping,2007,8,ns
gsl,0.9526177983472739,P value,ping,2008,25,ns
gsl,0.9526177983472739,P value,ping,2009,-24,ns
gsl,0.9526177983472739,P value,ping,2010,-89,ns
gsl,0.9526177983472739,P value,ping,2011,-9,ns
gsl,0.9526177983472739,P value,ping,2012,-56,ns
gsl,0.9526177983472739,P value,ping,2013,14,ns
gsl,0.9526177983472739,P value,ping,2014,13,ns
gsl,0.9526177983472739,P value,ping,2015,23,ns
gsl,0.9526177983472739,P value,ping,2016,52,ns
gsl,0.9526177983472739,P value,ping,2017,69,ns
gsl,0.9526177983472739,P value,ping,2018,-21,ns
gsl,0.36795437462864355,P value,nilla,1990,5,ns
gsl,0.36795437462864355,P value,nilla,1995,-18,ns
gsl,0.36795437462864355,P value,nilla,1996,87,ns
gsl,0.36795437462864355,P value,nilla,1999,34,ns
gsl,0.36795437462864355,P value,nilla,2000,36,ns
gsl,0.36795437462864355,P value,nilla,2003,7,ns
gsl,0.36795437462864355,P value,nilla,2004,-63,ns
gsl,0.36795437462864355,P value,nilla,2005,115,ns
gsl,0.36795437462864355,P value,nilla,2007,21,ns
gsl,0.36795437462864355,P value,nilla,2008,-80,ns
gsl,0.36795437462864355,P value,nilla,2009,-45,ns
gsl,0.36795437462864355,P value,nilla,2011,-89,ns
gsl,0.36795437462864355,P value,nilla,2012,-97,ns
gsl,0.36795437462864355,P value,nilla,2013,108,ns
gsl,0.36795437462864355,P value,nilla,2014,38,ns
gsl,0.36795437462864355,P value,nilla,2015,-74,ns
gsl,0.36795437462864355,P value,nilla,2017,72,ns
gsl,0.36795437462864355,P value,nilla,2018,-69,ns
gsl,0.05698148567867893,P value,mtca,1988,42,ns
gsl,0.05698148567867893,P value,mtca,1989,26,ns
gsl,0.05698148567867893,P value,mtca,1990,56,ns
gsl,0.05698148567867893,P value,mtca,1991,-52,ns
gsl,0.05698148567867893,P value,mtca,1993,15,ns
gsl,0.05698148567867893,P value,mtca,1994,-11,ns
gsl,0.05698148567867893,P value,mtca,1995,19,ns
gsl,0.05698148567867893,P value,mtca,1996,41,ns
gsl,0.05698148567867893,P value,mtca,1997,29,ns
gsl,0.05698148567867893,P value,mtca,1998,30,ns
gsl,0.05698148567867893,P value,mtca,1999,28,ns
gsl,0.05698148567867893,P value,mtca,2000,-20,ns
gsl,0.05698148567867893,P value,mtca,2001,16,ns
gsl,0.05698148567867893,P value,mtca,2002,-24,ns
gsl,0.05698148567867893,P value,mtca,2003,19,ns
gsl,0.05698148567867893,P value,mtca,2004,-14,ns
gsl,0.05698148567867893,P value,mtca,2005,29,ns
gsl,0.05698148567867893,P value,mtca,2006,-61,ns
gsl,0.05698148567867893,P value,mtca,2007,-42,ns
gsl,0.05698148567867893,P value,mtca,2008,20,ns
gsl,0.05698148567867893,P value,mtca,2009,-27,ns
gsl,0.05698148567867893,P value,mtca,2010,-69,ns
gsl,0.05698148567867893,P value,mtca,2011,-24,ns
gsl,0.05698148567867893,P value,mtca,2012,-60,ns
gsl,0.05698148567867893,P value,mtca,2013,4,ns
gsl,0.05698148567867893,P value,mtca,2014,14,ns
gsl,0.05698148567867893,P value,mtca,2015,-27,ns
gsl,0.05698148567867893,P value,mtca,2016,73,ns
gsl,0.05698148567867893,P value,mtca,2017,-37,ns
gsl,0.05698148567867893,P value,mtca,2018,-8,ns
gsl,0.80108471939265,P value,msum,1985,36,ns
gsl,0.80108471939265,P value,msum,1986,11,ns
gsl,0.80108471939265,P value,msum,1987,8,ns
gsl,0.80108471939265,P value,msum,1988,10,ns
gsl,0.80108471939265,P value,msum,1989,-8,ns
gsl,0.80108471939265,P value,msum,1990,-8,ns
gsl,0.80108471939265,P value,msum,1991,2,ns
gsl,0.80108471939265,P value,msum,1992,-15,ns
gsl,0.80108471939265,P value,msum,1993,-15,ns
gsl,0.80108471939265,P value,msum,1994,18,ns
gsl,0.80108471939265,P value,msum,1995,4,ns
gsl,0.80108471939265,P value,msum,1996,-25,ns
gsl,0.80108471939265,P value,msum,1997,-10,ns
gsl,0.80108471939265,P value,msum,1998,4,ns
gsl,0.80108471939265,P value,msum,1999,-12,ns
gsl,0.80108471939265,P value,msum,2000,-10,ns
gsl,0.80108471939265,P value,msum,2001,2,ns
gsl,0.80108471939265,P value,msum,2002,-6,ns
gsl,0.80108471939265,P value,msum,2003,-3,ns
gsl,0.80108471939265,P value,msum,2004,-4,ns
gsl,0.80108471939265,P value,msum,2005,-2,ns
gsl,0.80108471939265,P value,msum,2006,-5,ns
gsl,0.80108471939265,P value,msum,2007,12,ns
gsl,0.80108471939265,P value,msum,2008,-16,ns
gsl,0.80108471939265,P value,msum,2009,6,ns
gsl,0.80108471939265,P value,msum,2010,-4,ns
gsl,0.80108471939265,P value,msum,2011,-14,ns
gsl,0.80108471939265,P value,msum,2012,-11,ns
gsl,0.80108471939265,P value,msum,2013,-13,ns
gsl,0.80108471939265,P value,msum,2014,13,ns
gsl,0.80108471939265,P value,msum,2015,2,ns
gsl,0.80108471939265,P value,msum,2016,14,ns
gsl,0.80108471939265,P value,msum,2017,12,ns
gsl,0.80108471939265,P value,msum,2018,14,ns
gsl,0.5408192236561302,P value,msla,1985,48,ns
gsl,0.5408192236561302,P value,msla,1986,39,ns
gsl,0.5408192236561302,P value,msla,1987,20,ns
gsl,0.5408192236561302,P value,msla,1988,-89,ns
gsl,0.5408192236561302,P value,msla,1989,11,ns
gsl,0.5408192236561302,P value,msla,1991,-30,ns
gsl,0.5408192236561302,P value,msla,1992,-32,ns
gsl,0.5408192236561302,P value,msla,1993,35,ns
gsl,0.5408192236561302,P value,msla,1994,-37,ns
gsl,0.5408192236561302,P value,msla,1995,46,ns
gsl,0.5408192236561302,P value,msla,1996,10,ns
gsl,0.5408192236561302,P value,msla,1997,0,ns
gsl,0.5408192236561302,P value,msla,1998,30,ns
gsl,0.5408192236561302,P value,msla,1999,30,ns
gsl,0.5408192236561302,P value,msla,2000,-60,ns
gsl,0.5408192236561302,P value,msla,2001,-46,ns
gsl,0.5408192236561302,P value,msla,2002,10,ns
gsl,0.5408192236561302,P value,msla,2003,-54,ns
gsl,0.5408192236561302,P value,msla,2004,90,ns
gsl,0.5408192236561302,P value,msla,2005,36,ns
gsl,0.5408192236561302,P value,msla,2006,-9,ns
gsl,0.5408192236561302,P value,msla,2007,-48,ns
gsl,0.5408192236561302,P value,msla,2008,-46,ns
gsl,0.5408192236561302,P value,msla,2009,-4,ns
gsl,0.5408192236561302,P value,msla,2010,-78,ns
gsl,0.5408192236561302,P value,msla,2011,-35,ns
gsl,0.5408192236561302,P value,msla,2012,-26,ns
gsl,0.5408192236561302,P value,msla,2013,86,ns
gsl,0.5408192236561302,P value,msla,2014,67,ns
gsl,0.5408192236561302,P value,msla,2015,14,ns
gsl,0.5408192236561302,P value,msla,2016,97,ns
gsl,0.5408192236561302,P value,msla,2017,-33,ns
gsl,0.5408192236561302,P value,msla,2018,55,ns
gsl,0.5445798825780879,P value,mitch,1989,69,ns
gsl,0.5445798825780879,P value,mitch,1990,51,ns
gsl,0.5445798825780879,P value,mitch,1991,-10,ns
gsl,0.5445798825780879,P value,mitch,1992,-45,ns
gsl,0.5445798825780879,P value,mitch,1993,-71,ns
gsl,0.5445798825780879,P value,mitch,1994,28,ns
gsl,0.5445798825780879,P value,mitch,1997,52,ns
gsl,0.5445798825780879,P value,mitch,1998,-36,ns
gsl,0.5445798825780879,P value,mitch,1999,60,ns
gsl,0.5445798825780879,P value,mitch,2000,127,ns
gsl,0.5445798825780879,P value,mitch,2003,-31,ns
gsl,0.5445798825780879,P value,mitch,2004,-18,ns
gsl,0.5445798825780879,P value,mitch,2005,-21,ns
gsl,0.5445798825780879,P value,mitch,2006,-21,ns
gsl,0.5445798825780879,P value,mitch,2007,-82,ns
gsl,0.5445798825780879,P value,mitch,2008,-9,ns
gsl,0.5445798825780879,P value,mitch,2009,5,ns
gsl,0.5445798825780879,P value,mitch,2010,-53,ns
gsl,0.5445798825780879,P value,mitch,2011,99,ns
gsl,0.5445798825780879,P value,mitch,2012,27,ns
gsl,0.5445798825780879,P value,mitch,2013,-74,ns
gsl,0.5445798825780879,P value,mitch,2014,-36,ns
gsl,0.5445798825780879,P value,mitch,2017,-44,ns
gsl,0.5445798825780879,P value,mitch,2018,31,ns
gsl,0.5445798825780879,P value,mitch,2019,55,ns
gsl,0.4406478152347272,P value,mcla,1985,43,ns
gsl,0.4406478152347272,P value,mcla,1986,-1,ns
gsl,0.4406478152347272,P value,mcla,1987,-54,ns
gsl,0.4406478152347272,P value,mcla,1988,46,ns
gsl,0.4406478152347272,P value,mcla,1989,2,ns
gsl,0.4406478152347272,P value,mcla,1990,67,ns
gsl,0.4406478152347272,P value,mcla,1991,-13,ns
gsl,0.4406478152347272,P value,mcla,1992,-19,ns
gsl,0.4406478152347272,P value,mcla,1993,20,ns
gsl,0.4406478152347272,P value,mcla,1994,-26,ns
gsl,0.4406478152347272,P value,mcla,1995,32,ns
gsl,0.4406478152347272,P value,mcla,1996,-17,ns
gsl,0.4406478152347272,P value,mcla,1997,1,ns
gsl,0.4406478152347272,P value,mcla,1998,66,ns
gsl,0.4406478152347272,P value,mcla,1999,-20,ns
gsl,0.4406478152347272,P value,mcla,2000,26,ns
gsl,0.4406478152347272,P value,mcla,2001,-11,ns
gsl,0.4406478152347272,P value,mcla,2002,42,ns
gsl,0.4406478152347272,P value,mcla,2003,16,ns
gsl,0.4406478152347272,P value,mcla,2004,-50,ns
gsl,0.4406478152347272,P value,mcla,2005,30,ns
gsl,0.4406478152347272,P value,mcla,2006,-7,ns
gsl,0.4406478152347272,P value,mcla,2007,-45,ns
gsl,0.4406478152347272,P value,mcla,2008,-74,ns
gsl,0.4406478152347272,P value,mcla,2009,-10,ns
gsl,0.4406478152347272,P value,mcla,2010,-4,ns
gsl,0.4406478152347272,P value,mcla,2011,47,ns
gsl,0.4406478152347272,P value,mcla,2012,-50,ns
gsl,0.4406478152347272,P value,mcla,2013,-17,ns
gsl,0.4406478152347272,P value,mcla,2014,-73,ns
gsl,0.4406478152347272,P value,mcla,2015,44,ns
gsl,0.4406478152347272,P value,mcla,2016,41,ns
gsl,0.4406478152347272,P value,mcla,2017,11,ns
gsl,0.4406478152347272,P value,mcla,2018,-6,ns
gsl,0.4406478152347272,P value,mcla,2019,21,ns
gsl,0.025828780199271175,P value,mcdan,1991,80,sig
gsl,0.025828780199271175,P value,mcdan,1994,28,sig
gsl,0.025828780199271175,P value,mcdan,1997,76,sig
gsl,0.025828780199271175,P value,mcdan,1999,73,sig
gsl,0.025828780199271175,P value,mcdan,2000,82,sig
gsl,0.025828780199271175,P value,mcdan,2001,47,sig
gsl,0.025828780199271175,P value,mcdan,2002,57,sig
gsl,0.025828780199271175,P value,mcdan,2003,-21,sig
gsl,0.025828780199271175,P value,mcdan,2004,-37,sig
gsl,0.025828780199271175,P value,mcdan,2005,-86,sig
gsl,0.025828780199271175,P value,mcdan,2006,-66,sig
gsl,0.025828780199271175,P value,mcdan,2007,-44,sig
gsl,0.025828780199271175,P value,mcdan,2008,-48,sig
gsl,0.025828780199271175,P value,mcdan,2009,-24,sig
gsl,0.025828780199271175,P value,mcdan,2010,-41,sig
gsl,0.025828780199271175,P value,mcdan,2011,-45,sig
gsl,0.025828780199271175,P value,mcdan,2013,-33,sig
gsl,0.025828780199271175,P value,mcdan,2014,0,sig
gsl,0.025828780199271175,P value,mcdan,2015,-38,sig
gsl,0.025828780199271175,P value,mcdan,2016,-6,sig
gsl,0.025828780199271175,P value,mcdan,2017,48,sig
gsl,0.025828780199271175,P value,mcdan,2018,19,sig
gsl,0.3607496033681996,P value,marc,1987,-26,ns
gsl,0.3607496033681996,P value,marc,1988,49,ns
gsl,0.3607496033681996,P value,marc,1989,-71,ns
gsl,0.3607496033681996,P value,marc,1990,85,ns
gsl,0.3607496033681996,P value,marc,1991,95,ns
gsl,0.3607496033681996,P value,marc,1993,-54,ns
gsl,0.3607496033681996,P value,marc,1996,-42,ns
gsl,0.3607496033681996,P value,marc,1997,-3,ns
gsl,0.3607496033681996,P value,marc,1998,-14,ns
gsl,0.3607496033681996,P value,marc,1999,42,ns
gsl,0.3607496033681996,P value,marc,2000,-9,ns
gsl,0.3607496033681996,P value,marc,2001,-102,ns
gsl,0.3607496033681996,P value,marc,2002,-54,ns
gsl,0.3607496033681996,P value,marc,2003,-79,ns
gsl,0.3607496033681996,P value,marc,2004,-38,ns
gsl,0.3607496033681996,P value,marc,2005,-68,ns
gsl,0.3607496033681996,P value,marc,2006,-78,ns
gsl,0.3607496033681996,P value,marc,2007,25,ns
gsl,0.3607496033681996,P value,marc,2008,1,ns
gsl,0.3607496033681996,P value,marc,2010,74,ns
gsl,0.3607496033681996,P value,marc,2011,23,ns
gsl,0.3607496033681996,P value,marc,2013,49,ns
gsl,0.3607496033681996,P value,marc,2014,-27,ns
gsl,0.3607496033681996,P value,marc,2016,99,ns
gsl,0.3607496033681996,P value,marc,2019,78,ns
gsl,0.21080889398326613,P value,lubb,1986,26,ns
gsl,0.21080889398326613,P value,lubb,1992,13,ns
gsl,0.21080889398326613,P value,lubb,1994,-8,ns
gsl,0.21080889398326613,P value,lubb,1995,-11,ns
gsl,0.21080889398326613,P value,lubb,1996,-38,ns
gsl,0.21080889398326613,P value,lubb,1997,19,ns
gsl,0.21080889398326613,P value,lubb,1998,-161,ns
gsl,0.21080889398326613,P value,lubb,1999,31,ns
gsl,0.21080889398326613,P value,lubb,2000,-62,ns
gsl,0.21080889398326613,P value,lubb,2001,-68,ns
gsl,0.21080889398326613,P value,lubb,2002,-67,ns
gsl,0.21080889398326613,P value,lubb,2003,-78,ns
gsl,0.21080889398326613,P value,lubb,2004,74,ns
gsl,0.21080889398326613,P value,lubb,2005,57,ns
gsl,0.21080889398326613,P value,lubb,2006,-89,ns
gsl,0.21080889398326613,P value,lubb,2007,42,ns
gsl,0.21080889398326613,P value,lubb,2008,2,ns
gsl,0.21080889398326613,P value,lubb,2009,-36,ns
gsl,0.21080889398326613,P value,lubb,2010,15,ns
gsl,0.21080889398326613,P value,lubb,2013,-31,ns
gsl,0.21080889398326613,P value,lubb,2014,10,ns
gsl,0.21080889398326613,P value,lubb,2015,36,ns
gsl,0.21080889398326613,P value,lubb,2016,75,ns
