site,gs,Type,TypicalDate,Date,DaysFromAvg,ndvi,sitenum,avg_ndvi_max,N,Change_ndvi_max
ucsc,1993,max,1993-04-01,1993-04-14,13,0.6786364959677662,100,0.6948252742494158,37,-0.016188778281649552
ucsc,1993,senescence date,1993-05-25,1993-06-02,8,0.4314431974316735,100,0.6948252742494158,37,NA
ucsc,1994,green-up date,1993-12-25,1993-12-19,-6,0.4366921370126728,100,0.6948252742494158,37,NA
ucsc,1994,max,1994-04-01,1994-03-21,-11,0.6642540456130794,100,0.6948252742494158,37,-0.030571228636336323
ucsc,1994,senescence date,1994-05-25,1994-05-20,-5,0.43293661283967133,100,0.6948252742494158,37,NA
ucsc,1995,green-up date,1994-12-25,1994-11-27,-28,0.43621871830920916,100,0.6948252742494158,37,NA
ucsc,1995,max,1995-04-01,1995-03-17,-15,0.7347685590930274,100,0.6948252742494158,37,0.03994328484361165
ucsc,1995,senescence date,1995-05-25,1995-06-13,19,0.4320636854750802,100,0.6948252742494158,37,NA
ucsc,1996,green-up date,1995-12-25,1996-01-08,14,0.4408389036338629,100,0.6948252742494158,37,NA
ucsc,1996,max,1996-04-01,1996-03-29,-3,0.7204812029680195,100,0.6948252742494158,37,0.025655928718603782
ucsc,1996,senescence date,1996-05-25,1996-06-01,7,0.43299549958459027,100,0.6948252742494158,37,NA
ucsc,1997,green-up date,1996-12-25,1996-12-16,-9,0.43818617355695755,100,0.6948252742494158,37,NA
ucsc,1997,max,1997-04-01,1997-03-07,-25,0.6478827059073717,100,0.6948252742494158,37,-0.04694256834204402
ucsc,1997,senescence date,1997-05-25,1997-04-28,-27,0.4342741666416372,100,0.6948252742494158,37,NA
ucsc,1998,green-up date,1997-12-25,1997-12-14,-11,0.4374250029511529,100,0.6948252742494158,37,NA
ucsc,1998,max,1998-04-01,1998-04-03,2,0.7468670652870265,100,0.6948252742494158,37,0.05204179103761075
ucsc,1998,senescence date,1998-05-25,1998-06-23,29,0.4338432002830057,100,0.6948252742494158,37,NA
ucsc,1999,green-up date,1998-12-25,1999-02-17,54,0.4376288252507349,100,0.6948252742494158,37,NA
ucsc,1999,max,1999-04-01,1999-04-23,22,0.5633385198784173,100,0.6948252742494158,37,-0.13148675437099844
ucsc,1999,senescence date,1999-05-25,1999-05-30,5,0.43380642253682405,100,0.6948252742494158,37,NA
ucsc,2000,green-up date,1999-12-25,1999-12-15,-10,0.4354500055563047,100,0.6948252742494158,37,NA
ucsc,2000,max,2000-04-01,2000-04-22,21,0.6679878030318399,100,0.6948252742494158,37,-0.026837471217575848
ucsc,2000,senescence date,2000-05-25,2000-05-24,-1,0.4333957382888559,100,0.6948252742494158,37,NA
ucsc,2001,green-up date,2000-12-25,2000-11-20,-35,0.4402305231370983,100,0.6948252742494158,37,NA
ucsc,2001,max,2001-04-01,2001-04-02,1,0.684958088378801,100,0.6948252742494158,37,-0.0098671858706147475
ucsc,2001,senescence date,2001-05-25,2001-05-21,-4,0.4277241153313476,100,0.6948252742494158,37,NA
ucsc,2002,green-up date,2001-12-25,2001-11-27,-28,0.44144213097474577,100,0.6948252742494158,37,NA
ucsc,2002,max,2002-04-01,2002-03-25,-7,0.7581541647020075,100,0.6948252742494158,37,0.06332889045259171
ucsc,2002,senescence date,2002-05-25,2002-05-23,-2,0.4304887491877032,100,0.6948252742494158,37,NA
ucsc,2003,green-up date,2002-12-25,2002-12-05,-20,0.43696877879701074,100,0.6948252742494158,37,NA
ucsc,2003,max,2003-04-01,2003-03-15,-17,0.7175181627528767,100,0.6948252742494158,37,0.022692888503460962
ucsc,2003,senescence date,2003-05-25,2003-05-30,5,0.4309828177098268,100,0.6948252742494158,37,NA
ucsc,2004,green-up date,2003-12-25,2003-12-08,-17,0.4353809960791087,100,0.6948252742494158,37,NA
ucsc,2004,max,2004-04-01,2004-03-14,-18,0.7184233467012316,100,0.6948252742494158,37,0.023598072451815888
ucsc,2004,senescence date,2004-05-25,2004-05-07,-18,0.4297255102127219,100,0.6948252742494158,37,NA
ucsc,2005,green-up date,2004-12-25,2004-11-15,-40,0.44101557448929996,100,0.6948252742494158,37,NA
ucsc,2005,max,2005-04-01,2005-04-08,7,0.7247216948885865,100,0.6948252742494158,37,0.02989642063917075
ucsc,2005,senescence date,2005-05-25,2005-06-04,10,0.42746290653499486,100,0.6948252742494158,37,NA
ucsc,2006,green-up date,2005-12-25,2006-01-08,14,0.4381782895805817,100,0.6948252742494158,37,NA
ucsc,2006,max,2006-04-01,2006-05-02,31,0.6924313596828238,100,0.6948252742494158,37,-0.0023939145665919925
ucsc,2006,senescence date,2006-05-25,2006-06-11,17,0.43200983452733116,100,0.6948252742494158,37,NA
ucsc,2007,green-up date,2006-12-25,2006-12-17,-8,0.43962923830090295,100,0.6948252742494158,37,NA
ucsc,2007,max,2007-04-01,2007-03-01,-31,0.6437633812274671,100,0.6948252742494158,37,-0.051061893021948634
ucsc,2007,senescence date,2007-05-25,2007-05-12,-13,0.4296522708749413,100,0.6948252742494158,37,NA
ucsc,2008,green-up date,2007-12-25,2007-10-31,-55,0.43685754664381277,100,0.6948252742494158,37,NA
ucsc,2008,max,2008-04-01,2008-03-27,-5,0.6622928812464233,100,0.6948252742494158,37,-0.03253239300299249
ucsc,2008,senescence date,2008-05-25,2008-05-12,-13,0.428010708389981,100,0.6948252742494158,37,NA
ucsc,2009,green-up date,2008-12-25,2008-11-29,-26,0.43574280431111523,100,0.6948252742494158,37,NA
ucsc,2009,max,2009-04-01,2009-03-28,-4,0.7340729185451703,100,0.6948252742494158,37,0.03924764429575456
ucsc,2009,senescence date,2009-05-25,2009-05-20,-5,0.43177847416111453,100,0.6948252742494158,37,NA
ucsc,2010,green-up date,2009-12-25,2009-11-01,-54,0.43921119775880785,100,0.6948252742494158,37,NA
ucsc,2010,max,2010-04-01,2010-04-12,11,0.6709104267510086,100,0.6948252742494158,37,-0.02391484749840711
ucsc,2010,senescence date,2010-05-25,2010-06-07,13,0.43162169785931503,100,0.6948252742494158,37,NA
ucsc,2011,green-up date,2010-12-25,2010-12-08,-17,0.43649008734346895,100,0.6948252742494158,37,NA
ucsc,2011,max,2011-04-01,2011-04-01,0,0.6863465415293182,100,0.6948252742494158,37,-0.0084787327200975815
ucsc,2011,senescence date,2011-05-25,2011-06-05,11,0.43376249779727305,100,0.6948252742494158,37,NA
ucsc,2012,green-up date,2011-12-25,2012-02-05,42,0.4360002813333762,100,0.6948252742494158,37,NA
ucsc,2012,max,2012-04-01,2012-04-12,11,0.6048300738956953,100,0.6948252742494158,37,-0.08999520035372044
ucsc,2012,senescence date,2012-05-25,2012-05-23,-2,0.42850677805550647,100,0.6948252742494158,37,NA
ucsc,2013,green-up date,2012-12-25,2012-12-06,-19,0.44428607605256165,100,0.6948252742494158,37,NA
ucsc,2013,max,2013-04-01,2013-03-31,-1,0.7007300345690701,100,0.6948252742494158,37,0.005904760319654367
ucsc,2013,senescence date,2013-05-25,2013-05-06,-19,0.4299213205073729,100,0.6948252742494158,37,NA
ucsc,2014,green-up date,2013-12-25,2014-03-01,66,0.44177357990043864,100,0.6948252742494158,37,NA
ucsc,2014,max,2014-04-01,2014-04-13,12,0.7542949698198129,100,0.6948252742494158,37,0.05946969557039716
ucsc,2014,senescence date,2014-05-25,2014-05-21,-4,0.4335285773725531,100,0.6948252742494158,37,NA
ucsc,2015,green-up date,2014-12-25,2014-11-25,-30,0.44464062967037987,100,0.6948252742494158,37,NA
ucsc,2015,max,2015-04-01,2015-03-09,-23,0.7298722167863744,100,0.6948252742494158,37,0.035046942536958614
ucsc,2015,senescence date,2015-05-25,2015-04-29,-26,0.43496697809018386,100,0.6948252742494158,37,NA
ucsc,2016,green-up date,2015-12-25,2015-12-09,-16,0.44150592579657405,100,0.6948252742494158,37,NA
ucsc,2016,max,2016-04-01,2016-03-31,-1,0.7544367929865373,100,0.6948252742494158,37,0.05961151873712156
ucsc,2016,senescence date,2016-05-25,2016-05-19,-6,0.4308215601742198,100,0.6948252742494158,37,NA
ucsc,2017,green-up date,2016-12-25,2017-03-26,91,0.43718926651688633,100,0.6948252742494158,37,NA
ucsc,2017,max,2017-04-01,2017-05-08,37,0.5701926552827229,100,0.6948252742494158,37,-0.12463261896669287
ucsc,2017,senescence date,2017-05-25,2017-06-01,7,0.4319840703037767,100,0.6948252742494158,37,NA
ucsc,2018,green-up date,2017-12-25,2017-12-14,-11,0.43994729651587694,100,0.6948252742494158,37,NA
ucsc,2018,max,2018-04-01,2018-04-12,11,0.6935361400427258,100,0.6948252742494158,37,-0.001289134206689968
ucsc,2018,senescence date,2018-05-25,2018-05-25,0,0.43467962012570194,100,0.6948252742494158,37,NA
ucsc,2019,green-up date,2018-12-25,2018-12-25,0,0.435877648709485,100,0.6948252742494158,37,NA
ucsc,2019,max,2019-04-01,2019-04-14,13,0.6968225532612217,100,0.6948252742494158,37,0.001997279011805908
ucsc,2019,senescence date,2019-05-25,2019-05-30,5,0.42920703267411076,100,0.6948252742494158,37,NA
ucsc,2020,green-up date,2019-12-25,2020-01-10,16,0.4390339536523096,100,0.6948252742494158,37,NA
ucsc,2020,max,2020-04-01,2020-04-21,20,0.674834668846222,100,0.6948252742494158,37,-0.01999060540319375
ucsc,2020,senescence date,2020-05-25,2020-06-02,8,0.42887094784627866,100,0.6948252742494158,37,NA
ucsc,2021,green-up date,2020-12-25,2021-01-25,31,0.4367470010742993,100,0.6948252742494158,37,NA
ucsc,2021,max,2021-04-01,2021-04-02,1,0.6127005902545472,100,0.6948252742494158,37,-0.08212468399486861
ucsc,2021,senescence date,2021-05-25,2021-05-15,-10,0.4306455047869856,100,0.6948252742494158,37,NA
ukul,1991,green-up date,1990-11-03,1990-11-20,17,0.4514241121909871,101,0.687245157773341,18,NA
ukul,1991,max,1991-02-06,1991-03-05,27,0.7531869685692943,101,0.687245157773341,18,0.06594181079595329
ukul,1991,senescence date,1991-05-23,1991-06-02,10,0.4459333868568992,101,0.687245157773341,18,NA
ukul,1998,green-up date,1997-11-03,1997-09-01,-63,0.4534976088368515,101,0.687245157773341,18,NA
ukul,1998,max,1998-02-06,1998-03-02,24,0.7588822395212839,101,0.687245157773341,18,0.07163708174794281
ukul,1998,senescence date,1998-05-23,1998-06-11,19,0.4446495607773034,101,0.687245157773341,18,NA
ukul,1999,green-up date,1998-11-03,1998-10-31,-3,0.4492562197398243,101,0.687245157773341,18,NA
ukul,1999,max,1999-02-06,1999-01-17,-20,0.7121015580413496,101,0.687245157773341,18,0.024856400268008505
ukul,1999,senescence date,1999-05-23,1999-04-27,-26,0.44849709931988185,101,0.687245157773341,18,NA
ukul,2001,green-up date,2000-11-03,2000-11-12,9,0.45224024390656986,101,0.687245157773341,18,NA
ukul,2001,max,2001-02-06,2001-03-10,32,0.7031822798363562,101,0.687245157773341,18,0.01593712206301512
ukul,2001,senescence date,2001-05-23,2001-06-06,14,0.44766972663108784,101,0.687245157773341,18,NA
ukul,2002,green-up date,2001-11-03,2001-10-28,-6,0.4504010784955163,101,0.687245157773341,18,NA
ukul,2002,max,2002-02-06,2002-02-01,-5,0.7340938715439581,101,0.687245157773341,18,0.046848713770617056
ukul,2002,senescence date,2002-05-23,2002-05-18,-5,0.44713359240173817,101,0.687245157773341,18,NA
ukul,2004,green-up date,2003-11-03,2003-11-25,22,0.4493620360933364,101,0.687245157773341,18,NA
ukul,2004,max,2004-02-06,2004-03-20,43,0.6235630417402743,101,0.687245157773341,18,-0.06368211603306673
ukul,2004,senescence date,2004-05-23,2004-05-08,-15,0.44902472365608687,101,0.687245157773341,18,NA
ukul,2006,green-up date,2005-11-03,2005-12-01,28,0.4511643100553501,101,0.687245157773341,18,NA
ukul,2006,max,2006-02-06,2006-03-08,30,0.7079798926774029,101,0.687245157773341,18,0.020734734904061858
ukul,2006,senescence date,2006-05-23,2006-06-11,19,0.44499759526112087,101,0.687245157773341,18,NA
ukul,2007,green-up date,2006-11-03,2006-10-20,-14,0.4510869461719457,101,0.687245157773341,18,NA
ukul,2007,max,2007-02-06,2006-12-03,-65,0.6708483555077603,101,0.687245157773341,18,-0.016396802265580712
ukul,2007,senescence date,2007-05-23,2007-05-14,-9,0.44768091473267424,101,0.687245157773341,18,NA
ukul,2009,green-up date,2008-11-03,2008-10-16,-18,0.45329781314870593,101,0.687245157773341,18,NA
ukul,2009,max,2009-02-06,2009-01-10,-27,0.7782506412819649,101,0.687245157773341,18,0.09100548350862381
ukul,2009,senescence date,2009-05-23,2009-06-03,11,0.4480179642744415,101,0.687245157773341,18,NA
ukul,2010,green-up date,2009-11-03,2009-10-12,-22,0.4540410809012258,101,0.687245157773341,18,NA
ukul,2010,max,2010-02-06,2009-12-27,-41,0.6996613640597018,101,0.687245157773341,18,0.012416206286360754
ukul,2010,senescence date,2010-05-23,2010-04-20,-33,0.44691220238236495,101,0.687245157773341,18,NA
ukul,2013,green-up date,2012-11-03,2012-09-05,-59,0.4541527129969254,101,0.687245157773341,18,NA
ukul,2013,max,2013-02-06,2013-01-29,-8,0.6775858342145418,101,0.687245157773341,18,-0.009659323558799282
ukul,2013,senescence date,2013-05-23,2013-06-15,23,0.4490764180669866,101,0.687245157773341,18,NA
ukul,2014,green-up date,2013-11-03,2013-11-04,1,0.4541591650161799,101,0.687245157773341,18,NA
ukul,2014,max,2014-02-06,2013-12-20,-48,0.671126233964248,101,0.687245157773341,18,-0.016118923809093078
ukul,2014,senescence date,2014-05-23,2014-05-21,-2,0.44900915291279775,101,0.687245157773341,18,NA
ukul,2015,green-up date,2014-11-03,2014-11-14,11,0.45047253279332033,101,0.687245157773341,18,NA
ukul,2015,max,2015-02-06,2015-02-10,4,0.7152752132389572,101,0.687245157773341,18,0.0280300554656161
ukul,2015,senescence date,2015-05-23,2015-05-04,-19,0.4439621995978294,101,0.687245157773341,18,NA
ukul,2016,green-up date,2015-11-03,2015-12-19,46,0.4540897610135641,101,0.687245157773341,18,NA
ukul,2016,max,2016-02-06,2016-02-20,14,0.6383377382086732,101,0.687245157773341,18,-0.04890741956466782
ukul,2016,senescence date,2016-05-23,2016-05-25,2,0.44790881788450543,101,0.687245157773341,18,NA
ukul,2017,green-up date,2016-11-03,2016-09-17,-47,0.45308491057406375,101,0.687245157773341,18,NA
ukul,2017,max,2017-02-06,2016-11-09,-89,0.5751106950112624,101,0.687245157773341,18,-0.11213446276207861
ukul,2017,senescence date,2017-05-23,2017-02-26,-86,0.4468308850713405,101,0.687245157773341,18,NA
ukul,2018,green-up date,2017-11-03,2017-10-26,-8,0.45297725878282813,101,0.687245157773341,18,NA
ukul,2018,max,2018-02-06,2018-04-09,62,0.6473018900441053,101,0.687245157773341,18,-0.03994326772923573
ukul,2018,senescence date,2018-05-23,2018-06-20,28,0.4472744562919402,101,0.687245157773341,18,NA
ukul,2019,green-up date,2018-11-03,2018-12-23,50,0.45077273802899154,101,0.687245157773341,18,NA
ukul,2019,max,2019-02-06,2019-03-07,29,0.6483319465160728,101,0.687245157773341,18,-0.03891321125726821
ukul,2019,senescence date,2019-05-23,2019-06-18,26,0.4451964266196004,101,0.687245157773341,18,NA
ukul,2020,green-up date,2019-11-03,2019-11-17,14,0.4551222112193461,101,0.687245157773341,18,NA
ukul,2020,max,2020-02-06,2020-01-22,-15,0.7354010387598595,101,0.687245157773341,18,0.04815588098651846
ukul,2020,senescence date,2020-05-23,2020-05-17,-6,0.44567223213654916,101,0.687245157773341,18,NA
unc,1984,green-up date,1984-04-18,1984-04-13,-5,0.43180553195366994,102,0.6082341973181413,22,NA
unc,1984,max,1984-07-18,1984-06-18,-30,0.49999221882762246,102,0.6082341973181413,22,-0.10824197849051886
unc,1984,senescence date,1984-11-10,1984-12-06,26,0.4307773921413875,102,0.6082341973181413,22,NA
unc,1986,green-up date,1986-04-18,1986-08-03,107,0.4328281219392592,102,0.6082341973181413,22,NA
unc,1986,max,1986-07-18,1986-08-23,36,0.45965219813023606,102,0.6082341973181413,22,-0.14858199918790527
unc,1986,senescence date,1986-11-10,1986-09-12,-59,0.4314488162501985,102,0.6082341973181413,22,NA
unc,1987,green-up date,1987-04-18,1987-05-21,33,0.43193825054234536,102,0.6082341973181413,22,NA
unc,1987,max,1987-07-18,1987-09-22,66,0.489540095875046,102,0.6082341973181413,22,-0.11869410144309533
unc,1987,senescence date,1987-11-10,1987-11-19,9,0.43012258181171004,102,0.6082341973181413,22,NA
unc,1991,green-up date,1991-04-18,1991-03-20,-29,0.4328464329055524,102,0.6082341973181413,22,NA
unc,1991,max,1991-07-18,1991-05-19,-60,0.5177169297726667,102,0.6082341973181413,22,-0.09051726754547462
unc,1991,senescence date,1991-11-10,1991-07-29,-104,0.43061540528023445,102,0.6082341973181413,22,NA
unc,1993,green-up date,1993-04-18,1993-07-03,76,0.4325271548575154,102,0.6082341973181413,22,NA
unc,1993,max,1993-07-18,1993-09-19,63,0.5543960831852637,102,0.6082341973181413,22,-0.053838114132877646
unc,1993,senescence date,1993-11-10,1993-11-17,7,0.4301867221435574,102,0.6082341973181413,22,NA
unc,1994,green-up date,1994-04-18,1994-05-06,18,0.431902279807719,102,0.6082341973181413,22,NA
unc,1994,max,1994-07-18,1994-08-20,33,0.5866400165945362,102,0.6082341973181413,22,-0.021594180723605083
unc,1994,senescence date,1994-11-10,1994-10-18,-23,0.4297377772288038,102,0.6082341973181413,22,NA
unc,1995,green-up date,1995-04-18,1995-04-25,7,0.4329480664865717,102,0.6082341973181413,22,NA
unc,1995,max,1995-07-18,1995-07-22,4,0.5672163902453603,102,0.6082341973181413,22,-0.04101780707278102
unc,1995,senescence date,1995-11-10,1995-11-07,-3,0.4313893390025574,102,0.6082341973181413,22,NA
unc,1996,green-up date,1996-04-18,1996-05-05,17,0.43321900387830575,102,0.6082341973181413,22,NA
unc,1996,max,1996-07-18,1996-08-13,26,0.5810834073633634,102,0.6082341973181413,22,-0.027150789954777932
unc,1996,senescence date,1996-11-10,1996-11-06,-4,0.4294952111793056,102,0.6082341973181413,22,NA
unc,1999,green-up date,1999-04-18,1999-04-22,4,0.4331211662872841,102,0.6082341973181413,22,NA
unc,1999,max,1999-07-18,1999-07-24,6,0.5900032940816134,102,0.6082341973181413,22,-0.018230903236527873
unc,1999,senescence date,1999-11-10,1999-09-21,-50,0.4305353290000991,102,0.6082341973181413,22,NA
unc,2000,green-up date,2000-04-18,2000-03-27,-22,0.4338761607768646,102,0.6082341973181413,22,NA
unc,2000,max,2000-07-18,2000-09-06,50,0.6298511422558757,102,0.6082341973181413,22,0.02161694493773436
unc,2000,senescence date,2000-11-10,2000-11-09,-1,0.4304355264052711,102,0.6082341973181413,22,NA
unc,2001,green-up date,2001-04-18,2001-04-09,-9,0.4356613916214776,102,0.6082341973181413,22,NA
unc,2001,max,2001-07-18,2001-06-15,-33,0.5881223328970652,102,0.6082341973181413,22,-0.020111864421076153
unc,2001,senescence date,2001-11-10,2001-11-19,9,0.43023562367587076,102,0.6082341973181413,22,NA
unc,2002,green-up date,2002-04-18,2002-04-13,-5,0.4327185173117812,102,0.6082341973181413,22,NA
unc,2002,max,2002-07-18,2002-09-15,59,0.6178243147478468,102,0.6082341973181413,22,0.009590117429705503
unc,2002,senescence date,2002-11-10,2002-12-11,31,0.4305810893988484,102,0.6082341973181413,22,NA
unc,2003,green-up date,2003-04-18,2003-03-27,-22,0.4340737213952574,102,0.6082341973181413,22,NA
unc,2003,max,2003-07-18,2003-09-08,52,0.6240561962901985,102,0.6082341973181413,22,0.01582199897205716
unc,2003,senescence date,2003-11-10,2003-11-10,0,0.4303226311721378,102,0.6082341973181413,22,NA
unc,2005,green-up date,2005-04-18,2005-04-14,-4,0.4338411906060132,102,0.6082341973181413,22,NA
unc,2005,max,2005-07-18,2005-05-31,-48,0.5609920687711664,102,0.6082341973181413,22,-0.04724212854697496
unc,2005,senescence date,2005-11-10,2005-11-15,5,0.4293793054713038,102,0.6082341973181413,22,NA
unc,2006,green-up date,2006-04-18,2006-03-15,-34,0.4339350160919051,102,0.6082341973181413,22,NA
unc,2006,max,2006-07-18,2006-07-19,1,0.6156339427331523,102,0.6082341973181413,22,0.007399745415010983
unc,2006,senescence date,2006-11-10,2006-12-16,36,0.43024303518922513,102,0.6082341973181413,22,NA
unc,2007,green-up date,2007-04-18,2007-04-04,-14,0.43628822124697864,102,0.6082341973181413,22,NA
unc,2007,max,2007-07-18,2007-05-03,-76,0.5504239761925581,102,0.6082341973181413,22,-0.057810221125583205
unc,2007,senescence date,2007-11-10,2007-07-30,-103,0.43035699994565824,102,0.6082341973181413,22,NA
unc,2008,green-up date,2008-04-18,2008-04-01,-17,0.4333476298426447,102,0.6082341973181413,22,NA
unc,2008,max,2008-07-18,2008-05-17,-62,0.5959578089351668,102,0.6082341973181413,22,-0.012276388382974512
unc,2008,senescence date,2008-11-10,2008-12-09,29,0.42861139185621694,102,0.6082341973181413,22,NA
unc,2009,green-up date,2009-04-18,2009-04-10,-8,0.4331369557325077,102,0.6082341973181413,22,NA
unc,2009,max,2009-07-18,2009-06-04,-44,0.5617220092680026,102,0.6082341973181413,22,-0.04651218805013868
unc,2009,senescence date,2009-11-10,2009-12-18,38,0.4306798623733421,102,0.6082341973181413,22,NA
unc,2010,green-up date,2010-04-18,2010-04-06,-12,0.4315174466474661,102,0.6082341973181413,22,NA
unc,2010,max,2010-07-18,2010-08-19,32,0.582317608165065,102,0.6082341973181413,22,-0.025916589153076375
unc,2010,senescence date,2010-11-10,2010-10-16,-25,0.4303162240261505,102,0.6082341973181413,22,NA
unc,2011,green-up date,2011-04-18,2011-04-09,-9,0.4317562667570609,102,0.6082341973181413,22,NA
unc,2011,max,2011-07-18,2011-05-23,-56,0.575152351842113,102,0.6082341973181413,22,-0.033081845476028326
unc,2011,senescence date,2011-11-10,2011-12-02,22,0.43099647918433076,102,0.6082341973181413,22,NA
unc,2013,green-up date,2013-04-18,2013-04-13,-5,0.4330607060048251,102,0.6082341973181413,22,NA
unc,2013,max,2013-07-18,2013-06-29,-19,0.6339331360179857,102,0.6082341973181413,22,0.02569893869984441
unc,2013,senescence date,2013-11-10,2013-11-30,20,0.4307307532870717,102,0.6082341973181413,22,NA
unc,2017,green-up date,2017-04-18,2017-03-27,-22,0.43202884208973724,102,0.6082341973181413,22,NA
unc,2017,max,2017-07-18,2017-06-03,-45,0.6611662014867612,102,0.6082341973181413,22,0.05293200416861987
unc,2017,senescence date,2017-11-10,2017-11-28,18,0.42798853531340375,102,0.6082341973181413,22,NA
uwo,1986,green-up date,1986-05-03,1986-04-18,-15,0.37256827188079633,103,0.6747920275102266,25,NA
uwo,1986,max,1986-07-17,1986-08-19,33,0.6779928151282045,103,0.6747920275102266,25,0.0032007876179779293
uwo,1986,senescence date,1986-11-11,1986-11-07,-4,0.36791037830357537,103,0.6747920275102266,25,NA
uwo,1989,green-up date,1989-05-03,1989-04-24,-9,0.3722546567690113,103,0.6747920275102266,25,NA
uwo,1989,max,1989-07-17,1989-06-14,-33,0.5893669226438971,103,0.6747920275102266,25,-0.08542510486632948
uwo,1989,senescence date,1989-11-11,1989-12-23,42,0.36993758310926733,103,0.6747920275102266,25,NA
uwo,1991,green-up date,1991-05-03,1991-04-10,-23,0.37536668881793467,103,0.6747920275102266,25,NA
uwo,1991,max,1991-07-17,1991-05-29,-49,0.6248025856023602,103,0.6747920275102266,25,-0.04998944190786636
uwo,1991,senescence date,1991-11-11,1991-10-18,-24,0.367471262616251,103,0.6747920275102266,25,NA
uwo,1992,green-up date,1992-05-03,1992-05-01,-2,0.37257072302622396,103,0.6747920275102266,25,NA
uwo,1992,max,1992-07-17,1992-09-01,46,0.6237920870270598,103,0.6747920275102266,25,-0.050999940483166806
uwo,1992,senescence date,1992-11-11,1992-11-18,7,0.3655077479402627,103,0.6747920275102266,25,NA
uwo,1994,green-up date,1994-05-03,1994-05-14,11,0.3752615994310455,103,0.6747920275102266,25,NA
uwo,1994,max,1994-07-17,1994-09-12,57,0.6013930790104621,103,0.6747920275102266,25,-0.07339894849976447
uwo,1994,senescence date,1994-11-11,1994-11-19,8,0.3677592770956125,103,0.6747920275102266,25,NA
uwo,1995,green-up date,1995-05-03,1995-04-30,-3,0.37469418290433826,103,0.6747920275102266,25,NA
uwo,1995,max,1995-07-17,1995-08-31,45,0.672987175611577,103,0.6747920275102266,25,-0.001804851898649651
uwo,1995,senescence date,1995-11-11,1995-12-24,43,0.36873042695469843,103,0.6747920275102266,25,NA
uwo,1999,green-up date,1999-05-03,1999-04-30,-3,0.3750092230548563,103,0.6747920275102266,25,NA
uwo,1999,max,1999-07-17,1999-06-18,-29,0.6229072438734576,103,0.6747920275102266,25,-0.05188478363676896
uwo,1999,senescence date,1999-11-11,1999-10-12,-30,0.3690428380343989,103,0.6747920275102266,25,NA
uwo,2000,green-up date,2000-05-03,2000-04-30,-3,0.37546782562269904,103,0.6747920275102266,25,NA
uwo,2000,max,2000-07-17,2000-08-03,17,0.6397882571198831,103,0.6747920275102266,25,-0.035003770390343525
uwo,2000,senescence date,2000-11-11,2000-11-02,-9,0.3628318788713647,103,0.6747920275102266,25,NA
uwo,2001,green-up date,2001-05-03,2001-05-07,4,0.3718390314698698,103,0.6747920275102266,25,NA
uwo,2001,max,2001-07-17,2001-06-28,-19,0.6367826826479429,103,0.6747920275102266,25,-0.03800934486228369
uwo,2001,senescence date,2001-11-11,2001-11-11,0,0.36627188449658477,103,0.6747920275102266,25,NA
uwo,2003,green-up date,2003-05-03,2003-05-09,6,0.37570099092254655,103,0.6747920275102266,25,NA
uwo,2003,max,2003-07-17,2003-07-08,-9,0.6377033444990173,103,0.6747920275102266,25,-0.03708868301120927
uwo,2003,senescence date,2003-11-11,2003-09-20,-52,0.37048293373096214,103,0.6747920275102266,25,NA
uwo,2004,green-up date,2004-05-03,2004-05-06,3,0.3762917589360085,103,0.6747920275102266,25,NA
uwo,2004,max,2004-07-17,2004-07-05,-12,0.6612208537118335,103,0.6747920275102266,25,-0.013571173798393121
uwo,2004,senescence date,2004-11-11,2004-10-08,-34,0.3703203306352745,103,0.6747920275102266,25,NA
uwo,2005,green-up date,2005-05-03,2005-05-12,9,0.3771997659519141,103,0.6747920275102266,25,NA
uwo,2005,max,2005-07-17,2005-06-23,-24,0.6453819697500521,103,0.6747920275102266,25,-0.02941005776017447
uwo,2005,senescence date,2005-11-11,2005-12-22,41,0.36983618598202217,103,0.6747920275102266,25,NA
uwo,2006,green-up date,2006-05-03,2006-05-07,4,0.3723851406452105,103,0.6747920275102266,25,NA
uwo,2006,max,2006-07-17,2006-07-27,10,0.6543373497530711,103,0.6747920275102266,25,-0.02045467775715548
uwo,2006,senescence date,2006-11-11,2006-11-02,-9,0.3678557949525077,103,0.6747920275102266,25,NA
uwo,2007,green-up date,2007-05-03,2007-05-08,5,0.37751213798974564,103,0.6747920275102266,25,NA
uwo,2007,max,2007-07-17,2007-09-25,70,0.6182587564042159,103,0.6747920275102266,25,-0.056533271106010696
uwo,2007,senescence date,2007-11-11,2007-11-29,18,0.366091186213695,103,0.6747920275102266,25,NA
uwo,2008,green-up date,2008-05-03,2008-04-29,-4,0.3775121835432335,103,0.6747920275102266,25,NA
uwo,2008,max,2008-07-17,2008-06-21,-26,0.7175299496530437,103,0.6747920275102266,25,0.04273792214281713
uwo,2008,senescence date,2008-11-11,2008-10-26,-16,0.36743988917110193,103,0.6747920275102266,25,NA
uwo,2009,green-up date,2009-05-03,2009-05-12,9,0.37340353432967116,103,0.6747920275102266,25,NA
uwo,2009,max,2009-07-17,2009-07-01,-16,0.6963327333724004,103,0.6747920275102266,25,0.021540705862173826
uwo,2009,senescence date,2009-11-11,2009-10-25,-17,0.3703210370308048,103,0.6747920275102266,25,NA
uwo,2010,green-up date,2010-05-03,2010-04-24,-9,0.3734993863851999,103,0.6747920275102266,25,NA
