"site_code","date","pre_mm/month","plotdate","month","year"
"wupatki.us","Sep/16/1983",95.5,1983-09-16,"Sep",1983
"xilin.cn","Sep/16/1983",43,1983-09-16,"Sep",1983
"yarra.au","Sep/16/1983",50.7000007629395,1983-09-16,"Sep",1983
"abisko.se","Oct/16/1983",101.400001525879,1983-10-16,"Oct",1983
"ahth.is","Oct/16/1983",75.9000015258789,1983-10-16,"Oct",1983
"amcamp.us","Oct/16/1983",124.200004577637,1983-10-16,"Oct",1983
"amlr.is","Oct/16/1983",75.9000015258789,1983-10-16,"Oct",1983
"anti.ec","Oct/16/1983",188.400009155273,1983-10-16,"Oct",1983
"arch.us","Oct/16/1983",127.700004577637,1983-10-16,"Oct",1983
"azi.cn","Oct/16/1983",73.4000015258789,1983-10-16,"Oct",1983
"azitwo.cn","Oct/16/1983",73.4000015258789,1983-10-16,"Oct",1983
"badlau.de","Oct/16/1983",17,1983-10-16,"Oct",1983
"bari.ar","Oct/16/1983",27.5,1983-10-16,"Oct",1983
"barta.us","Oct/16/1983",23.8999996185303,1983-10-16,"Oct",1983
"bayr.de","Oct/16/1983",17.2000007629395,1983-10-16,"Oct",1983
"bldr.us","Oct/16/1983",12.1999998092651,1983-10-16,"Oct",1983
"bnbt.us","Oct/16/1983",93.5999984741211,1983-10-16,"Oct",1983
"bnch.us","Oct/16/1983",58.7000007629395,1983-10-16,"Oct",1983
"bogong.au","Oct/16/1983",99.3000030517578,1983-10-16,"Oct",1983
"bttr.us","Oct/16/1983",58.7000007629395,1983-10-16,"Oct",1983
"bunya.au","Oct/16/1983",143,1983-10-16,"Oct",1983
"burrawan.au","Oct/16/1983",111.599998474121,1983-10-16,"Oct",1983
"burren.ie","Oct/16/1983",135.699996948242,1983-10-16,"Oct",1983
"bynb.cn","Oct/16/1983",10.8000001907349,1983-10-16,"Oct",1983
"cbgb.us","Oct/16/1983",110.599998474121,1983-10-16,"Oct",1983
"cdcr.us","Oct/16/1983",67.4000015258789,1983-10-16,"Oct",1983
"cdpt.us","Oct/16/1983",11.5,1983-10-16,"Oct",1983
"cereep.fr","Oct/16/1983",35,1983-10-16,"Oct",1983
"chilcas.ar","Oct/16/1983",125.300003051758,1983-10-16,"Oct",1983
"comp.pt","Oct/16/1983",51,1983-10-16,"Oct",1983
"cowi.ca","Oct/16/1983",102.599998474121,1983-10-16,"Oct",1983
"derr.au","Oct/16/1983",102,1983-10-16,"Oct",1983
"doane.us","Oct/16/1983",47.2000007629395,1983-10-16,"Oct",1983
"drake.za","Oct/16/1983",90.3000030517578,1983-10-16,"Oct",1983
"elkh.us","Oct/16/1983",25.8999996185303,1983-10-16,"Oct",1983
"elliot.us","Oct/16/1983",19.8999996185303,1983-10-16,"Oct",1983
"elva.ee","Oct/16/1983",82.7000045776367,1983-10-16,"Oct",1983
"ethamc.au","Oct/16/1983",19.8000011444092,1983-10-16,"Oct",1983
"ethass.au","Oct/16/1983",19.8000011444092,1983-10-16,"Oct",1983
"fnly.us","Oct/16/1983",42.4000015258789,1983-10-16,"Oct",1983
"free.de","Oct/16/1983",39.2000007629395,1983-10-16,"Oct",1983
"frue.ch","Oct/16/1983",54.7000007629395,1983-10-16,"Oct",1983
"gall.it","Oct/16/1983",46.2000007629395,1983-10-16,"Oct",1983
"gcnban.cn","Oct/16/1983",8.90000057220459,1983-10-16,"Oct",1983
"gcndan.cn","Oct/16/1983",10.8000001907349,1983-10-16,"Oct",1983
"gcnhai.cn","Oct/16/1983",13.9000005722046,1983-10-16,"Oct",1983
"gcnhon.cn","Oct/16/1983",73.2000045776367,1983-10-16,"Oct",1983
"gcnhul.cn","Oct/16/1983",9,1983-10-16,"Oct",1983
"gcnnaq.cn","Oct/16/1983",19.8999996185303,1983-10-16,"Oct",1983
"gcnsui.cn","Oct/16/1983",4.59999990463257,1983-10-16,"Oct",1983
"gcnura.cn","Oct/16/1983",14.4000005722046,1983-10-16,"Oct",1983
"gcnxil.cn","Oct/16/1983",7.40000009536743,1983-10-16,"Oct",1983
"gcnyan.cn","Oct/16/1983",27.3999996185303,1983-10-16,"Oct",1983
"gcnyou.cn","Oct/16/1983",44.9000015258789,1983-10-16,"Oct",1983
"gilb.za","Oct/16/1983",97.5999984741211,1983-10-16,"Oct",1983
"glac.us","Oct/16/1983",55,1983-10-16,"Oct",1983
"glcr.us","Oct/16/1983",62.9000015258789,1983-10-16,"Oct",1983
"hall.us","Oct/16/1983",99,1983-10-16,"Oct",1983
"hart.us","Oct/16/1983",16.2000007629395,1983-10-16,"Oct",1983
"hast.us","Oct/16/1983",50.2000007629395,1983-10-16,"Oct",1983
"hero.uk","Oct/16/1983",53.7999992370605,1983-10-16,"Oct",1983
"hnvr.us","Oct/16/1983",100.400001525879,1983-10-16,"Oct",1983
"hogone.us","Oct/16/1983",114.900001525879,1983-10-16,"Oct",1983
"hogtwo.us","Oct/16/1983",114.900001525879,1983-10-16,"Oct",1983
"hopl.us","Oct/16/1983",26.3999996185303,1983-10-16,"Oct",1983
"hustai.mn","Oct/16/1983",4,1983-10-16,"Oct",1983
"jasp.us","Oct/16/1983",15.6000003814697,1983-10-16,"Oct",1983
"jena.de","Oct/16/1983",14.3000001907349,1983-10-16,"Oct",1983
"jorn.us","Oct/16/1983",42.7999992370605,1983-10-16,"Oct",1983
"kark.se","Oct/16/1983",123.800003051758,1983-10-16,"Oct",1983
"kbs.us","Oct/16/1983",66.5,1983-10-16,"Oct",1983
"kibber.in","Oct/16/1983",25.3999996185303,1983-10-16,"Oct",1983
"kidman.au","Oct/16/1983",32.1000022888184,1983-10-16,"Oct",1983
"kilp.fi","Oct/16/1983",84.9000015258789,1983-10-16,"Oct",1983
"kiny.au","Oct/16/1983",32.7000007629395,1983-10-16,"Oct",1983
"kirik.ee","Oct/16/1983",96.8000030517578,1983-10-16,"Oct",1983
"koffler.ca","Oct/16/1983",107.099998474121,1983-10-16,"Oct",1983
"konz.us","Oct/16/1983",116.099998474121,1983-10-16,"Oct",1983
"konzn1b.us","Oct/16/1983",116.099998474121,1983-10-16,"Oct",1983
"lagoas.br","Oct/16/1983",175.300003051758,1983-10-16,"Oct",1983
"lake.us","Oct/16/1983",52.7999992370605,1983-10-16,"Oct",1983
"lakta.se","Oct/16/1983",101.400001525879,1983-10-16,"Oct",1983
"lancaster.uk","Oct/16/1983",152,1983-10-16,"Oct",1983
"lead.us","Oct/16/1983",76.5999984741211,1983-10-16,"Oct",1983
"look.us","Oct/16/1983",74.0999984741211,1983-10-16,"Oct",1983
"lubb.us","Oct/16/1983",134.900009155273,1983-10-16,"Oct",1983
"marc.ar","Oct/16/1983",97.5,1983-10-16,"Oct",1983
"mcdan.us","Oct/16/1983",138.100006103516,1983-10-16,"Oct",1983
"mcla.us","Oct/16/1983",24.8999996185303,1983-10-16,"Oct",1983
"meto.us","Oct/16/1983",114.900001525879,1983-10-16,"Oct",1983
"mitch.au","Oct/16/1983",8.40000057220459,1983-10-16,"Oct",1983
"msla.us","Oct/16/1983",16.3999996185303,1983-10-16,"Oct",1983
"msum.us","Oct/16/1983",53.2000007629395,1983-10-16,"Oct",1983
"mtca.au","Oct/16/1983",5.09999990463257,1983-10-16,"Oct",1983
"neba.jp","Oct/16/1983",134,1983-10-16,"Oct",1983
"nilla.au","Oct/16/1983",59.7999992370605,1983-10-16,"Oct",1983
"nioo.nl","Oct/16/1983",56.4000015258789,1983-10-16,"Oct",1983
"niwo.us","Oct/16/1983",12.1999998092651,1983-10-16,"Oct",1983
"ovor.mn","Oct/16/1983",2.10000014305115,1983-10-16,"Oct",1983
"pampa.ar","Oct/16/1983",59.4000015258789,1983-10-16,"Oct",1983
"pape.de","Oct/16/1983",73.2000045776367,1983-10-16,"Oct",1983
"pich.ec","Oct/16/1983",186.100006103516,1983-10-16,"Oct",1983
"ping.au","Oct/16/1983",10.1999998092651,1983-10-16,"Oct",1983
"pinj.au","Oct/16/1983",115.900001525879,1983-10-16,"Oct",1983
"podo.ec","Oct/16/1983",49.7999992370605,1983-10-16,"Oct",1983
"potrok.ar","Oct/16/1983",12.1000003814697,1983-10-16,"Oct",1983
"ramsay.us","Oct/16/1983",49.2000007629395,1983-10-16,"Oct",1983
"rook.uk","Oct/16/1983",53.7999992370605,1983-10-16,"Oct",1983
"saana.fi","Oct/16/1983",84.9000015258789,1983-10-16,"Oct",1983
"sage.us","Oct/16/1983",62.5,1983-10-16,"Oct",1983
"saline.us","Oct/16/1983",30.8999996185303,1983-10-16,"Oct",1983
"sava.us","Oct/16/1983",49,1983-10-16,"Oct",1983
"sedg.us","Oct/16/1983",30,1983-10-16,"Oct",1983
"sereng.tz","Oct/16/1983",77.5,1983-10-16,"Oct",1983
"sevi.us","Oct/16/1983",43.9000015258789,1983-10-16,"Oct",1983
"sgs.us","Oct/16/1983",12,1983-10-16,"Oct",1983
"shps.us","Oct/16/1983",56.4000015258789,1983-10-16,"Oct",1983
"sier.us","Oct/16/1983",57.4000015258789,1983-10-16,"Oct",1983
"sirsi.in","Oct/16/1983",111.599998474121,1983-10-16,"Oct",1983
"smith.us","Oct/16/1983",112.400001525879,1983-10-16,"Oct",1983
"spin.us","Oct/16/1983",183.199996948242,1983-10-16,"Oct",1983
"spv.ar","Oct/16/1983",6,1983-10-16,"Oct",1983
"summ.za","Oct/16/1983",109.5,1983-10-16,"Oct",1983
"sval.no","Oct/16/1983",29.3000011444092,1983-10-16,"Oct",1983
"temple.us","Oct/16/1983",56.6000022888184,1983-10-16,"Oct",1983
"thth.is","Oct/16/1983",161.300003051758,1983-10-16,"Oct",1983
"tmlr.is","Oct/16/1983",161.300003051758,1983-10-16,"Oct",1983
"trel.us","Oct/16/1983",121.099998474121,1983-10-16,"Oct",1983
"tyso.us","Oct/16/1983",115.900001525879,1983-10-16,"Oct",1983
"ucsc.us","Oct/16/1983",15.6999998092651,1983-10-16,"Oct",1983
"ufrec.us","Oct/16/1983",112.5,1983-10-16,"Oct",1983
"ukul.za","Oct/16/1983",95.9000015258789,1983-10-16,"Oct",1983
"unc.us","Oct/16/1983",126.900001525879,1983-10-16,"Oct",1983
"uwo.ca","Oct/16/1983",76.9000015258789,1983-10-16,"Oct",1983
"valm.ch","Oct/16/1983",81.8000030517578,1983-10-16,"Oct",1983
"vaqu.mx","Oct/16/1983",16.5,1983-10-16,"Oct",1983
"varexp.no","Oct/16/1983",97.2000045776367,1983-10-16,"Oct",1983
"vargrass.no","Oct/16/1983",108.5,1983-10-16,"Oct",1983
"varheath.no","Oct/16/1983",108.5,1983-10-16,"Oct",1983
"vass.se","Oct/16/1983",123.800003051758,1983-10-16,"Oct",1983
"wupatki.us","Oct/16/1983",47.9000015258789,1983-10-16,"Oct",1983
"xilin.cn","Oct/16/1983",7.40000009536743,1983-10-16,"Oct",1983
"yarra.au","Oct/16/1983",115.200004577637,1983-10-16,"Oct",1983
"abisko.se","Nov/16/1983",112.700004577637,1983-11-16,"Nov",1983
"ahth.is","Nov/16/1983",53.1000022888184,1983-11-16,"Nov",1983
"amcamp.us","Nov/16/1983",528.700012207031,1983-11-16,"Nov",1983
"amlr.is","Nov/16/1983",53.1000022888184,1983-11-16,"Nov",1983
"anti.ec","Nov/16/1983",199.800003051758,1983-11-16,"Nov",1983
"arch.us","Nov/16/1983",56.7999992370605,1983-11-16,"Nov",1983
"azi.cn","Nov/16/1983",1.20000004768372,1983-11-16,"Nov",1983
"azitwo.cn","Nov/16/1983",1.20000004768372,1983-11-16,"Nov",1983
"badlau.de","Nov/16/1983",29.1000003814697,1983-11-16,"Nov",1983
"bari.ar","Nov/16/1983",1.39999997615814,1983-11-16,"Nov",1983
"barta.us","Nov/16/1983",61.9000015258789,1983-11-16,"Nov",1983
"bayr.de","Nov/16/1983",34.7000007629395,1983-11-16,"Nov",1983
"bldr.us","Nov/16/1983",57,1983-11-16,"Nov",1983
"bnbt.us","Nov/16/1983",93.4000015258789,1983-11-16,"Nov",1983
"bnch.us","Nov/16/1983",168.900009155273,1983-11-16,"Nov",1983
"bogong.au","Nov/16/1983",107.099998474121,1983-11-16,"Nov",1983
"bttr.us","Nov/16/1983",168.900009155273,1983-11-16,"Nov",1983
"bunya.au","Nov/16/1983",164.900009155273,1983-11-16,"Nov",1983
"burrawan.au","Nov/16/1983",140.800003051758,1983-11-16,"Nov",1983
"burren.ie","Nov/16/1983",50.7999992370605,1983-11-16,"Nov",1983
"bynb.cn","Nov/16/1983",9.90000057220459,1983-11-16,"Nov",1983
"cbgb.us","Nov/16/1983",133.300003051758,1983-11-16,"Nov",1983
"cdcr.us","Nov/16/1983",96.7000045776367,1983-11-16,"Nov",1983
"cdpt.us","Nov/16/1983",38.2999992370605,1983-11-16,"Nov",1983
"cereep.fr","Nov/16/1983",30.3000011444092,1983-11-16,"Nov",1983
"chilcas.ar","Nov/16/1983",51.7000007629395,1983-11-16,"Nov",1983
"comp.pt","Nov/16/1983",272.100006103516,1983-11-16,"Nov",1983
"cowi.ca","Nov/16/1983",416.100006103516,1983-11-16,"Nov",1983
"derr.au","Nov/16/1983",66.0999984741211,1983-11-16,"Nov",1983
"doane.us","Nov/16/1983",76.7000045776367,1983-11-16,"Nov",1983
"drake.za","Nov/16/1983",111.200004577637,1983-11-16,"Nov",1983
"elkh.us","Nov/16/1983",280.200012207031,1983-11-16,"Nov",1983
"elliot.us","Nov/16/1983",60.4000015258789,1983-11-16,"Nov",1983
"elva.ee","Nov/16/1983",66,1983-11-16,"Nov",1983
"ethamc.au","Nov/16/1983",24.5,1983-11-16,"Nov",1983
"ethass.au","Nov/16/1983",24.5,1983-11-16,"Nov",1983
"fnly.us","Nov/16/1983",322.800018310547,1983-11-16,"Nov",1983
"free.de","Nov/16/1983",42.9000015258789,1983-11-16,"Nov",1983
"frue.ch","Nov/16/1983",82.9000015258789,1983-11-16,"Nov",1983
"gall.it","Nov/16/1983",14,1983-11-16,"Nov",1983
"gcnban.cn","Nov/16/1983",0,1983-11-16,"Nov",1983
"gcndan.cn","Nov/16/1983",0.300000011920929,1983-11-16,"Nov",1983
"gcnhai.cn","Nov/16/1983",0.699999988079071,1983-11-16,"Nov",1983
"gcnhon.cn","Nov/16/1983",2.40000009536743,1983-11-16,"Nov",1983
"gcnhul.cn","Nov/16/1983",8.40000057220459,1983-11-16,"Nov",1983
"gcnnaq.cn","Nov/16/1983",0.800000011920929,1983-11-16,"Nov",1983
"gcnsui.cn","Nov/16/1983",10.1000003814697,1983-11-16,"Nov",1983
"gcnura.cn","Nov/16/1983",0.100000001490116,1983-11-16,"Nov",1983
"gcnxil.cn","Nov/16/1983",0.900000035762787,1983-11-16,"Nov",1983
"gcnyan.cn","Nov/16/1983",2.5,1983-11-16,"Nov",1983
"gcnyou.cn","Nov/16/1983",6.5,1983-11-16,"Nov",1983
"gilb.za","Nov/16/1983",158.199996948242,1983-11-16,"Nov",1983
"glac.us","Nov/16/1983",423.700012207031,1983-11-16,"Nov",1983
"glcr.us","Nov/16/1983",95.4000015258789,1983-11-16,"Nov",1983
"hall.us","Nov/16/1983",182.100006103516,1983-11-16,"Nov",1983
"hart.us","Nov/16/1983",55.9000015258789,1983-11-16,"Nov",1983
"hast.us","Nov/16/1983",281.200012207031,1983-11-16,"Nov",1983
"hero.uk","Nov/16/1983",47.9000015258789,1983-11-16,"Nov",1983
"hnvr.us","Nov/16/1983",201.5,1983-11-16,"Nov",1983
"hogone.us","Nov/16/1983",150.900009155273,1983-11-16,"Nov",1983
"hogtwo.us","Nov/16/1983",150.900009155273,1983-11-16,"Nov",1983
"hopl.us","Nov/16/1983",408.100006103516,1983-11-16,"Nov",1983
"hustai.mn","Nov/16/1983",4.90000009536743,1983-11-16,"Nov",1983
"jasp.us","Nov/16/1983",198,1983-11-16,"Nov",1983
"jena.de","Nov/16/1983",31.7000007629395,1983-11-16,"Nov",1983
"jorn.us","Nov/16/1983",38.2000007629395,1983-11-16,"Nov",1983
"kark.se","Nov/16/1983",138.199996948242,1983-11-16,"Nov",1983
"kbs.us","Nov/16/1983",81.7000045776367,1983-11-16,"Nov",1983
"kibber.in","Nov/16/1983",3.10000014305115,1983-11-16,"Nov",1983
"kidman.au","Nov/16/1983",67.0999984741211,1983-11-16,"Nov",1983
"kilp.fi","Nov/16/1983",110.099998474121,1983-11-16,"Nov",1983
"kiny.au","Nov/16/1983",44.5,1983-11-16,"Nov",1983
"kirik.ee","Nov/16/1983",75.5,1983-11-16,"Nov",1983
"koffler.ca","Nov/16/1983",90.9000015258789,1983-11-16,"Nov",1983
"konz.us","Nov/16/1983",77.0999984741211,1983-11-16,"Nov",1983
"konzn1b.us","Nov/16/1983",77.0999984741211,1983-11-16,"Nov",1983
"lagoas.br","Nov/16/1983",104.900001525879,1983-11-16,"Nov",1983
"lake.us","Nov/16/1983",99.3000030517578,1983-11-16,"Nov",1983
"lakta.se","Nov/16/1983",112.700004577637,1983-11-16,"Nov",1983
"lancaster.uk","Nov/16/1983",55.7999992370605,1983-11-16,"Nov",1983
"lead.us","Nov/16/1983",570.5,1983-11-16,"Nov",1983
"look.us","Nov/16/1983",243,1983-11-16,"Nov",1983
"lubb.us","Nov/16/1983",23.3999996185303,1983-11-16,"Nov",1983
"marc.ar","Nov/16/1983",42.4000015258789,1983-11-16,"Nov",1983
"mcdan.us","Nov/16/1983",138.900009155273,1983-11-16,"Nov",1983
"mcla.us","Nov/16/1983",283.700012207031,1983-11-16,"Nov",1983
"meto.us","Nov/16/1983",150.900009155273,1983-11-16,"Nov",1983
"mitch.au","Nov/16/1983",48.7999992370605,1983-11-16,"Nov",1983
"msla.us","Nov/16/1983",32.4000015258789,1983-11-16,"Nov",1983
"msum.us","Nov/16/1983",30,1983-11-16,"Nov",1983
"mtca.au","Nov/16/1983",66.8000030517578,1983-11-16,"Nov",1983
"neba.jp","Nov/16/1983",40.7999992370605,1983-11-16,"Nov",1983
"nilla.au","Nov/16/1983",86.9000015258789,1983-11-16,"Nov",1983
"nioo.nl","Nov/16/1983",63.2999992370605,1983-11-16,"Nov",1983
"niwo.us","Nov/16/1983",57,1983-11-16,"Nov",1983
"ovor.mn","Nov/16/1983",4,1983-11-16,"Nov",1983
"pampa.ar","Nov/16/1983",21.7000007629395,1983-11-16,"Nov",1983
"pape.de","Nov/16/1983",70.2000045776367,1983-11-16,"Nov",1983
"pich.ec","Nov/16/1983",232.100006103516,1983-11-16,"Nov",1983
"ping.au","Nov/16/1983",55.4000015258789,1983-11-16,"Nov",1983
"pinj.au","Nov/16/1983",169.5,1983-11-16,"Nov",1983
"podo.ec","Nov/16/1983",59.6000022888184,1983-11-16,"Nov",1983
"potrok.ar","Nov/16/1983",15.1000003814697,1983-11-16,"Nov",1983
"ramsay.us","Nov/16/1983",129.699996948242,1983-11-16,"Nov",1983
"rook.uk","Nov/16/1983",47.9000015258789,1983-11-16,"Nov",1983
"saana.fi","Nov/16/1983",110.099998474121,1983-11-16,"Nov",1983
"sage.us","Nov/16/1983",422.100006103516,1983-11-16,"Nov",1983
"saline.us","Nov/16/1983",59.5,1983-11-16,"Nov",1983
"sava.us","Nov/16/1983",119.700004577637,1983-11-16,"Nov",1983
"sedg.us","Nov/16/1983",83,1983-11-16,"Nov",1983
"sereng.tz","Nov/16/1983",74.8000030517578,1983-11-16,"Nov",1983
"sevi.us","Nov/16/1983",30.8999996185303,1983-11-16,"Nov",1983
"sgs.us","Nov/16/1983",43.9000015258789,1983-11-16,"Nov",1983
"shps.us","Nov/16/1983",68.5999984741211,1983-11-16,"Nov",1983
"sier.us","Nov/16/1983",366.300018310547,1983-11-16,"Nov",1983
"sirsi.in","Nov/16/1983",25.2000007629395,1983-11-16,"Nov",1983
"smith.us","Nov/16/1983",461.700012207031,1983-11-16,"Nov",1983
"spin.us","Nov/16/1983",101.400001525879,1983-11-16,"Nov",1983
"spv.ar","Nov/16/1983",5.59999990463257,1983-11-16,"Nov",1983
"summ.za","Nov/16/1983",173.400009155273,1983-11-16,"Nov",1983
"sval.no","Nov/16/1983",32.7999992370605,1983-11-16,"Nov",1983
"temple.us","Nov/16/1983",55.7999992370605,1983-11-16,"Nov",1983
"thth.is","Nov/16/1983",92.5,1983-11-16,"Nov",1983
"tmlr.is","Nov/16/1983",92.5,1983-11-16,"Nov",1983
"trel.us","Nov/16/1983",135.100006103516,1983-11-16,"Nov",1983
"tyso.us","Nov/16/1983",182.800003051758,1983-11-16,"Nov",1983
"ucsc.us","Nov/16/1983",133.699996948242,1983-11-16,"Nov",1983
"ufrec.us","Nov/16/1983",58.9000015258789,1983-11-16,"Nov",1983
"ukul.za","Nov/16/1983",165.600006103516,1983-11-16,"Nov",1983
"unc.us","Nov/16/1983",124.099998474121,1983-11-16,"Nov",1983
"uwo.ca","Nov/16/1983",103.400001525879,1983-11-16,"Nov",1983
"valm.ch","Nov/16/1983",133.300003051758,1983-11-16,"Nov",1983
"vaqu.mx","Nov/16/1983",30.5,1983-11-16,"Nov",1983
"varexp.no","Nov/16/1983",104,1983-11-16,"Nov",1983
"vargrass.no","Nov/16/1983",120.599998474121,1983-11-16,"Nov",1983
"varheath.no","Nov/16/1983",120.599998474121,1983-11-16,"Nov",1983
"vass.se","Nov/16/1983",138.199996948242,1983-11-16,"Nov",1983
"wupatki.us","Nov/16/1983",31.8999996185303,1983-11-16,"Nov",1983
"xilin.cn","Nov/16/1983",0.900000035762787,1983-11-16,"Nov",1983
"yarra.au","Nov/16/1983",53.4000015258789,1983-11-16,"Nov",1983
"abisko.se","Dec/16/1983",106.900001525879,1983-12-16,"Dec",1983
"ahth.is","Dec/16/1983",93,1983-12-16,"Dec",1983
"amcamp.us","Dec/16/1983",225.5,1983-12-16,"Dec",1983
"amlr.is","Dec/16/1983",93,1983-12-16,"Dec",1983
"anti.ec","Dec/16/1983",138.600006103516,1983-12-16,"Dec",1983
"arch.us","Dec/16/1983",113.5,1983-12-16,"Dec",1983
"azi.cn","Dec/16/1983",3.20000004768372,1983-12-16,"Dec",1983
"azitwo.cn","Dec/16/1983",3.20000004768372,1983-12-16,"Dec",1983
"badlau.de","Dec/16/1983",25.8000011444092,1983-12-16,"Dec",1983
"bari.ar","Dec/16/1983",4.70000028610229,1983-12-16,"Dec",1983
"barta.us","Dec/16/1983",16.8000011444092,1983-12-16,"Dec",1983
"bayr.de","Dec/16/1983",28.5,1983-12-16,"Dec",1983
"bldr.us","Dec/16/1983",27.2000007629395,1983-12-16,"Dec",1983
"bnbt.us","Dec/16/1983",28.8000011444092,1983-12-16,"Dec",1983
"bnch.us","Dec/16/1983",237.5,1983-12-16,"Dec",1983
"bogong.au","Dec/16/1983",61.7000007629395,1983-12-16,"Dec",1983
"bttr.us","Dec/16/1983",237.5,1983-12-16,"Dec",1983
"bunya.au","Dec/16/1983",71.7000045776367,1983-12-16,"Dec",1983
"burrawan.au","Dec/16/1983",80.8000030517578,1983-12-16,"Dec",1983
"burren.ie","Dec/16/1983",139.600006103516,1983-12-16,"Dec",1983
"bynb.cn","Dec/16/1983",5.5,1983-12-16,"Dec",1983
"cbgb.us","Dec/16/1983",30.6000003814697,1983-12-16,"Dec",1983
"cdcr.us","Dec/16/1983",26.7000007629395,1983-12-16,"Dec",1983
"cdpt.us","Dec/16/1983",8.90000057220459,1983-12-16,"Dec",1983
"cereep.fr","Dec/16/1983",32.6000022888184,1983-12-16,"Dec",1983
"chilcas.ar","Dec/16/1983",129.199996948242,1983-12-16,"Dec",1983
"comp.pt","Dec/16/1983",117.300003051758,1983-12-16,"Dec",1983
"cowi.ca","Dec/16/1983",166.699996948242,1983-12-16,"Dec",1983
"derr.au","Dec/16/1983",19.3999996185303,1983-12-16,"Dec",1983
"doane.us","Dec/16/1983",15.4000005722046,1983-12-16,"Dec",1983
"drake.za","Dec/16/1983",130,1983-12-16,"Dec",1983
"elkh.us","Dec/16/1983",218.100006103516,1983-12-16,"Dec",1983
"elliot.us","Dec/16/1983",55.2000007629395,1983-12-16,"Dec",1983
"elva.ee","Dec/16/1983",74.5,1983-12-16,"Dec",1983
"ethamc.au","Dec/16/1983",27.1000003814697,1983-12-16,"Dec",1983
"ethass.au","Dec/16/1983",27.1000003814697,1983-12-16,"Dec",1983
"fnly.us","Dec/16/1983",233.5,1983-12-16,"Dec",1983
"free.de","Dec/16/1983",34.6000022888184,1983-12-16,"Dec",1983
"frue.ch","Dec/16/1983",57.9000015258789,1983-12-16,"Dec",1983
"gall.it","Dec/16/1983",112.300003051758,1983-12-16,"Dec",1983
"gcnban.cn","Dec/16/1983",0.699999988079071,1983-12-16,"Dec",1983
"gcndan.cn","Dec/16/1983",0,1983-12-16,"Dec",1983
"gcnhai.cn","Dec/16/1983",0.200000002980232,1983-12-16,"Dec",1983
"gcnhon.cn","Dec/16/1983",2.79999995231628,1983-12-16,"Dec",1983
"gcnhul.cn","Dec/16/1983",2.70000004768372,1983-12-16,"Dec",1983
"gcnnaq.cn","Dec/16/1983",0.699999988079071,1983-12-16,"Dec",1983
"gcnsui.cn","Dec/16/1983",1.10000002384186,1983-12-16,"Dec",1983
"gcnura.cn","Dec/16/1983",0,1983-12-16,"Dec",1983
"gcnxil.cn","Dec/16/1983",0.200000002980232,1983-12-16,"Dec",1983
"gcnyan.cn","Dec/16/1983",0.900000035762787,1983-12-16,"Dec",1983
"gcnyou.cn","Dec/16/1983",1,1983-12-16,"Dec",1983
"gilb.za","Dec/16/1983",160.5,1983-12-16,"Dec",1983
"glac.us","Dec/16/1983",207.300003051758,1983-12-16,"Dec",1983
"glcr.us","Dec/16/1983",16.7000007629395,1983-12-16,"Dec",1983
"hall.us","Dec/16/1983",177.300003051758,1983-12-16,"Dec",1983
"hart.us","Dec/16/1983",79.0999984741211,1983-12-16,"Dec",1983
"hast.us","Dec/16/1983",268.399993896484,1983-12-16,"Dec",1983
"hero.uk","Dec/16/1983",74.0999984741211,1983-12-16,"Dec",1983
"hnvr.us","Dec/16/1983",167.199996948242,1983-12-16,"Dec",1983
"hogone.us","Dec/16/1983",168.199996948242,1983-12-16,"Dec",1983
"hogtwo.us","Dec/16/1983",168.199996948242,1983-12-16,"Dec",1983
"hopl.us","Dec/16/1983",468.700012207031,1983-12-16,"Dec",1983
"hustai.mn","Dec/16/1983",1.60000002384186,1983-12-16,"Dec",1983
"jasp.us","Dec/16/1983",182,1983-12-16,"Dec",1983
"jena.de","Dec/16/1983",26.8000011444092,1983-12-16,"Dec",1983
"jorn.us","Dec/16/1983",10.8000001907349,1983-12-16,"Dec",1983
"kark.se","Dec/16/1983",133.5,1983-12-16,"Dec",1983
"kbs.us","Dec/16/1983",79.8000030517578,1983-12-16,"Dec",1983
"kibber.in","Dec/16/1983",6.40000009536743,1983-12-16,"Dec",1983
"kidman.au","Dec/16/1983",69.5999984741211,1983-12-16,"Dec",1983
"kilp.fi","Dec/16/1983",99.5999984741211,1983-12-16,"Dec",1983
"kiny.au","Dec/16/1983",36.7999992370605,1983-12-16,"Dec",1983
"kirik.ee","Dec/16/1983",73.9000015258789,1983-12-16,"Dec",1983
"koffler.ca","Dec/16/1983",93.5999984741211,1983-12-16,"Dec",1983
"konz.us","Dec/16/1983",26,1983-12-16,"Dec",1983
"konzn1b.us","Dec/16/1983",26,1983-12-16,"Dec",1983
"lagoas.br","Dec/16/1983",239.900009155273,1983-12-16,"Dec",1983
"lake.us","Dec/16/1983",17.8999996185303,1983-12-16,"Dec",1983
"lakta.se","Dec/16/1983",106.900001525879,1983-12-16,"Dec",1983
"lancaster.uk","Dec/16/1983",180,1983-12-16,"Dec",1983
"lead.us","Dec/16/1983",262.600006103516,1983-12-16,"Dec",1983
"look.us","Dec/16/1983",259,1983-12-16,"Dec",1983
"lubb.us","Dec/16/1983",8.60000038146973,1983-12-16,"Dec",1983
"marc.ar","Dec/16/1983",96.3000030517578,1983-12-16,"Dec",1983
